,index,algo,cell,dset,measure,split,value
1464,0,stm,0,5,info,test,2.1463663641694577
1465,1,stm,1,5,info,test,2.203705136322288
1466,2,stm,2,5,info,test,2.6904618782866923
1467,3,stm,3,5,info,test,2.7749035515296434
1468,4,stm,4,5,info,test,2.4424436263356313
1469,5,stm,5,5,info,test,1.023743222974833
1470,6,stm,6,5,info,test,1.9736284021201707
1471,7,stm,7,5,info,test,1.6170811492632504
1472,0,stm,0,5,auc,test,0.822531948587633
1473,1,stm,1,5,auc,test,0.8104747178702526
1474,2,stm,2,5,auc,test,0.8004211882888352
1475,3,stm,3,5,auc,test,0.799398892004403
1476,4,stm,4,5,auc,test,0.8346337020454746
1477,5,stm,5,5,auc,test,0.7356621480709071
1478,6,stm,6,5,auc,test,0.8267705108359134
1479,7,stm,7,5,auc,test,0.827686976144423
1480,0,chenkov,0,5,corr,test,0.5084881057724209
1481,1,chenkov,1,5,corr,test,0.48142058022166284
1482,2,chenkov,2,5,corr,test,0.4738472247538093
1483,3,chenkov,3,5,corr,test,0.48458374704121404
1484,4,chenkov,4,5,corr,test,0.49245049885940834
1485,5,chenkov,5,5,corr,test,0.29749197974006897
1486,6,chenkov,6,5,corr,test,0.4965832761185779
1487,7,chenkov,7,5,corr,test,0.40849410776122314
1488,0,chenkov,0,5,corr_bits,test,0.4315984446651043
1489,1,chenkov,1,5,corr_bits,test,0.38038185732670154
1490,2,chenkov,2,5,corr_bits,test,0.36685934333041736
1491,3,chenkov,3,5,corr_bits,test,0.3861315838512237
1492,4,chenkov,4,5,corr_bits,test,0.4006964787246844
1493,5,chenkov,5,5,corr_bits,test,0.1336877779745092
1494,6,chenkov,6,5,corr_bits,test,0.40850239155763823
1495,7,chenkov,7,5,corr_bits,test,0.26338202654726045
1496,0,chenkov,0,5,rank,test,0.35567189681011413
1497,1,chenkov,1,5,rank,test,0.3817833905482496
1498,2,chenkov,2,5,rank,test,0.4388756649222191
1499,3,chenkov,3,5,rank,test,0.42031448713748576
1500,4,chenkov,4,5,rank,test,0.38271616694449656
1501,5,chenkov,5,5,rank,test,0.1968883456751311
1502,6,chenkov,6,5,rank,test,0.2008995098183721
1503,7,chenkov,7,5,rank,test,0.25431672230758057
1504,0,chenkov,0,5,info,test,3.2920087474662196
1505,1,chenkov,1,5,info,test,3.2663683122306217
1506,2,chenkov,2,5,info,test,3.99454616331856
1507,3,chenkov,3,5,info,test,3.5989747793615603
1508,4,chenkov,4,5,info,test,3.2903153810120624
1509,5,chenkov,5,5,info,test,
1510,6,chenkov,6,5,info,test,3.268180737890839
1511,7,chenkov,7,5,info,test,
1512,0,chenkov,0,5,auc,test,0.8714374102309138
1513,1,chenkov,1,5,auc,test,0.8594230018653009
1514,2,chenkov,2,5,auc,test,0.8407046384987562
1515,3,chenkov,3,5,auc,test,0.8438292436548452
1516,4,chenkov,4,5,auc,test,0.8638413976921351
1517,5,chenkov,5,5,auc,test,0.8171706638859924
1518,6,chenkov,6,5,auc,test,0.8551664086687307
1519,7,chenkov,7,5,auc,test,0.8853320438426822
1520,0,deneux,0,5,corr,test,0.5175647984124062
1521,1,deneux,1,5,corr,test,0.49185331381020714
1522,2,deneux,2,5,corr,test,0.42885613725151467
1523,3,deneux,3,5,corr,test,0.4918784861392509
1524,4,deneux,4,5,corr,test,0.4766960078573275
1525,5,deneux,5,5,corr,test,0.28199160026949954
1526,6,deneux,6,5,corr,test,0.3674302736608528
1527,7,deneux,7,5,corr,test,0.45003714888886787
1528,0,deneux,0,5,corr_bits,test,0.44983479611330646
1529,1,deneux,1,5,corr_bits,test,0.3995773865963485
1530,2,deneux,2,5,corr_bits,test,0.2932132421952714
1531,3,deneux,3,5,corr_bits,test,0.39962451324122084
1532,4,deneux,4,5,corr_bits,test,0.37190596601500564
1533,5,deneux,5,5,corr_bits,test,0.11954056383994521
1534,6,deneux,6,5,corr_bits,test,0.2092363114511379
1535,7,deneux,7,5,corr_bits,test,0.32650406261568593
1536,0,deneux,0,5,rank,test,0.33518929002700587
1537,1,deneux,1,5,rank,test,0.38107239445233715
1538,2,deneux,2,5,rank,test,0.40314907065480265
1539,3,deneux,3,5,rank,test,0.4088928060954917
1540,4,deneux,4,5,rank,test,0.3598853332286079
1541,5,deneux,5,5,rank,test,0.23828458825697268
1542,6,deneux,6,5,rank,test,0.21406900179209387
1543,7,deneux,7,5,rank,test,0.2569343466255516
1544,0,deneux,0,5,info,test,3.018942014770369
1545,1,deneux,1,5,info,test,3.2668857258372412
1546,2,deneux,2,5,info,test,3.3399824309872894
1547,3,deneux,3,5,info,test,3.697052209734842
1548,4,deneux,4,5,info,test,2.989242556297464
1549,5,deneux,5,5,info,test,
1550,6,deneux,6,5,info,test,2.890558237115826
1551,7,deneux,7,5,info,test,2.7295371142585694
1552,0,deneux,0,5,auc,test,0.8496987441535004
1553,1,deneux,1,5,auc,test,0.8587824781443728
1554,2,deneux,2,5,auc,test,0.8127411803882392
1555,3,deneux,3,5,auc,test,0.8340833216312812
1556,4,deneux,4,5,auc,test,0.841903695900272
1557,5,deneux,5,5,auc,test,0.8798214285714285
1558,6,deneux,6,5,auc,test,0.8788699690402477
1559,7,deneux,7,5,auc,test,0.8892972275950999
1560,0,friedrich,0,5,corr,test,0.5251319372011771
1561,1,friedrich,1,5,corr,test,0.48871102710315845
1562,2,friedrich,2,5,corr,test,0.44155606136204356
1563,3,friedrich,3,5,corr,test,0.47403022577917064
1564,4,friedrich,4,5,corr,test,0.4868153267358039
1565,5,friedrich,5,5,corr,test,0.08395179256211927
1566,6,friedrich,6,5,corr,test,0.4044107644599937
1567,7,friedrich,7,5,corr,test,0.3951783575056406
1568,0,friedrich,0,5,corr_bits,test,0.46546730996474917
1569,1,friedrich,1,5,corr_bits,test,0.39372544317142033
1570,2,friedrich,2,5,corr_bits,test,0.31288869335339914
1571,3,friedrich,3,5,corr_bits,test,0.36718209202769
1572,4,friedrich,4,5,corr_bits,test,0.39022454592684386
1573,5,friedrich,5,5,corr_bits,test,0.010203976098444078
1574,6,friedrich,6,5,corr_bits,test,0.25764545619619195
1575,7,friedrich,7,5,corr_bits,test,0.2449687642514771
1576,0,friedrich,0,5,rank,test,0.3498584472700066
1577,1,friedrich,1,5,rank,test,0.38621073426020386
1578,2,friedrich,2,5,rank,test,0.41163422858974197
1579,3,friedrich,3,5,rank,test,0.3944067420164917
1580,4,friedrich,4,5,rank,test,0.3722671366095847
1581,5,friedrich,5,5,rank,test,0.2635528527832694
1582,6,friedrich,6,5,rank,test,0.22642504666202093
1583,7,friedrich,7,5,rank,test,0.2721995589337764
1584,0,friedrich,0,5,info,test,3.2322376570272393
1585,1,friedrich,1,5,info,test,3.353425270574407
1586,2,friedrich,2,5,info,test,3.3986579950329627
1587,3,friedrich,3,5,info,test,3.4646031002359106
1588,4,friedrich,4,5,info,test,3.138935834379618
1589,5,friedrich,5,5,info,test,2.366930704754412
1590,6,friedrich,6,5,info,test,3.0938846939506695
1591,7,friedrich,7,5,info,test,2.7522432820581306
1592,0,friedrich,0,5,auc,test,0.8651147202887342
1593,1,friedrich,1,5,auc,test,0.863639683258027
1594,2,friedrich,2,5,auc,test,0.8195852350264115
1595,3,friedrich,3,5,auc,test,0.8220964943671606
1596,4,friedrich,4,5,auc,test,0.8537356490016484
1597,5,friedrich,5,5,auc,test,0.891727493917275
1598,6,friedrich,6,5,auc,test,0.8872871517027863
1599,7,friedrich,7,5,auc,test,0.8946615087040619
1600,0,machado,0,5,corr,test,0.4005068524636343
1601,1,machado,1,5,corr,test,0.4230614066612755
1602,2,machado,2,5,corr,test,0.3779057739327178
1603,3,machado,3,5,corr,test,0.4118503014263355
1604,4,machado,4,5,corr,test,0.434134549503599
1605,5,machado,5,5,corr,test,0.05306451838252204
1606,6,machado,6,5,corr,test,0.2831359608347759
1607,7,machado,7,5,corr,test,0.2576880921992434
1608,0,machado,0,5,corr_bits,test,0.25223578946269976
1609,1,machado,1,5,corr_bits,test,0.2845124045157109
1610,2,machado,2,5,corr_bits,test,0.22231774403636392
1611,3,machado,3,5,corr_bits,test,0.26815756401687296
1612,4,machado,4,5,corr_bits,test,0.30128865699140284
1613,5,machado,5,5,corr_bits,test,0.004068133196624318
1614,6,machado,6,5,corr_bits,test,0.12055452615377671
1615,7,machado,7,5,corr_bits,test,0.09912840597687218
1616,0,machado,0,5,rank,test,0.3287166066343996
1617,1,machado,1,5,rank,test,0.34646371204028764
1618,2,machado,2,5,rank,test,0.3785744769571641
1619,3,machado,3,5,rank,test,0.389557747535826
1620,4,machado,4,5,rank,test,0.37852012902402393
1621,5,machado,5,5,rank,test,0.13752341654982567
1622,6,machado,6,5,rank,test,0.17803657360078137
1623,7,machado,7,5,rank,test,0.2138495945505727
1624,0,machado,0,5,info,test,2.1775566678158125
1625,1,machado,1,5,info,test,2.350831206474199
1626,2,machado,2,5,info,test,
1627,3,machado,3,5,info,test,1.5815603666096987
1628,4,machado,4,5,info,test,2.5775806151536678
1629,5,machado,5,5,info,test,0.9347522770350372
1630,6,machado,6,5,info,test,1.6703209122436062
1631,7,machado,7,5,info,test,-0.9483260768984545
1632,0,machado,0,5,auc,test,0.8216992597503037
1633,1,machado,1,5,auc,test,0.8108371824618619
1634,2,machado,2,5,auc,test,0.7256228248875307
1635,3,machado,3,5,auc,test,0.7892631783981627
1636,4,machado,4,5,auc,test,0.8325709746486019
1637,5,machado,5,5,auc,test,0.720455335418839
1638,6,machado,6,5,auc,test,0.8109036377708979
1639,7,machado,7,5,auc,test,0.8212330754352031
1640,0,mineault,0,5,corr,test,0.49304680585517063
1641,1,mineault,1,5,corr,test,0.46088283931050344
1642,2,mineault,2,5,corr,test,0.4113417209145166
1643,3,mineault,3,5,corr,test,0.44861738642276217
1644,4,mineault,4,5,corr,test,0.4818717508141002
1645,5,mineault,5,5,corr,test,0.29814801900098437
1646,6,mineault,6,5,corr,test,0.3007881768465558
1647,7,mineault,7,5,corr,test,0.46607068908423854
1648,0,mineault,0,5,corr_bits,test,0.40181614877025545
1649,1,mineault,1,5,corr_bits,test,0.34448878129836796
1650,2,mineault,2,5,corr_bits,test,0.2674303714704523
1651,3,mineault,3,5,corr_bits,test,0.32419772261381985
1652,4,mineault,4,5,corr_bits,test,0.38119825667524293
1653,5,mineault,5,5,corr_bits,test,0.13430639997839916
1654,6,mineault,6,5,corr_bits,test,0.1368124653306214
1655,7,mineault,7,5,corr_bits,test,0.35332467748957425
1656,0,mineault,0,5,rank,test,0.39421751859031934
1657,1,mineault,1,5,rank,test,0.3979964877842283
1658,2,mineault,2,5,rank,test,0.4000014947289249
1659,3,mineault,3,5,rank,test,0.3852324550558817
1660,4,mineault,4,5,rank,test,0.4304528410327233
1661,5,mineault,5,5,rank,test,0.23747991397349705
1662,6,mineault,6,5,rank,test,0.2308794580745318
1663,7,mineault,7,5,rank,test,0.33422803123159656
1664,0,mineault,0,5,info,test,2.370305857453504
1665,1,mineault,1,5,info,test,2.782872511743335
1666,2,mineault,2,5,info,test,3.092409582222798
1667,3,mineault,3,5,info,test,2.932871724666926
1668,4,mineault,4,5,info,test,2.835864012577579
1669,5,mineault,5,5,info,test,1.7138224247883045
1670,6,mineault,6,5,info,test,2.7596250491840086
1671,7,mineault,7,5,info,test,2.6323961145199464
1672,0,mineault,0,5,auc,test,0.7526943615806725
1673,1,mineault,1,5,auc,test,0.8150089673320929
1674,2,mineault,2,5,auc,test,0.7990489902254608
1675,3,mineault,3,5,auc,test,0.7894366707586099
1676,4,mineault,4,5,auc,test,0.8067669163764766
1677,5,mineault,5,5,auc,test,0.7737226277372263
1678,6,mineault,6,5,auc,test,0.8811919504643962
1679,7,mineault,7,5,auc,test,0.8161202450032237
1680,0,pachitariu,0,5,corr,test,0.502257940358762
1681,1,pachitariu,1,5,corr,test,0.4716460850567132
1682,2,pachitariu,2,5,corr,test,0.4583481527579489
1683,3,pachitariu,3,5,corr,test,0.4795034690358937
1684,4,pachitariu,4,5,corr,test,0.47409108695035496
1685,5,pachitariu,5,5,corr,test,0.060667117841054954
1686,6,pachitariu,6,5,corr,test,0.332690480009064
1687,7,pachitariu,7,5,corr,test,0.32111947088786524
1688,0,pachitariu,0,5,corr_bits,test,0.4193972462991946
1689,1,pachitariu,1,5,corr_bits,test,0.3629926996379803
1690,2,pachitariu,2,5,corr_bits,test,0.340227077064518
1691,3,pachitariu,3,5,corr_bits,test,0.3769264674235163
1692,4,pachitariu,4,5,corr_bits,test,0.36728947310073645
1693,5,pachitariu,5,5,corr_bits,test,0.0053196333945646
1694,6,pachitariu,6,5,corr_bits,test,0.16923025850666956
1695,7,pachitariu,7,5,corr_bits,test,0.15700944908487213
1696,0,pachitariu,0,5,rank,test,0.3545949017044859
1697,1,pachitariu,1,5,rank,test,0.3840896841130113
1698,2,pachitariu,2,5,rank,test,0.415779704029227
1699,3,pachitariu,3,5,rank,test,0.3897171092782586
1700,4,pachitariu,4,5,rank,test,0.3769429910985304
1701,5,pachitariu,5,5,rank,test,0.1964699660727935
1702,6,pachitariu,6,5,rank,test,0.16538704576517346
1703,7,pachitariu,7,5,rank,test,0.2478593343870592
1704,0,pachitariu,0,5,info,test,3.139560509261125
1705,1,pachitariu,1,5,info,test,3.1870312068413096
1706,2,pachitariu,2,5,info,test,3.4965922349982765
1707,3,pachitariu,3,5,info,test,3.3351384916989577
1708,4,pachitariu,4,5,info,test,3.0357468261854574
1709,5,pachitariu,5,5,info,test,1.678517630563256
1710,6,pachitariu,6,5,info,test,2.333440784791173
1711,7,pachitariu,7,5,info,test,2.1401203004644564
1712,0,pachitariu,0,5,auc,test,0.8592556991860936
1713,1,pachitariu,1,5,auc,test,0.8547600490389748
1714,2,pachitariu,2,5,auc,test,0.821898281457105
1715,3,pachitariu,3,5,auc,test,0.816653907654954
1716,4,pachitariu,4,5,auc,test,0.8445178454725465
1717,5,pachitariu,5,5,auc,test,0.7968369829683698
1718,6,pachitariu,6,5,auc,test,0.7616099071207432
1719,7,pachitariu,7,5,auc,test,0.8397001934235976
1720,0,ringach,0,5,corr,test,0.42356130734672154
1721,1,ringach,1,5,corr,test,0.4431052184487964
1722,2,ringach,2,5,corr,test,0.41815484220899596
1723,3,ringach,3,5,corr,test,0.4329270191056864
1724,4,ringach,4,5,corr,test,0.44641280277192036
1725,5,ringach,5,5,corr,test,0.06404851394874872
1726,6,ringach,6,5,corr,test,0.30714155777925994
1727,7,ringach,7,5,corr,test,0.25735661288630785
1728,0,ringach,0,5,corr_bits,test,0.28525629142534237
1729,1,ringach,1,5,corr_bits,test,0.31534682892830707
1730,2,ringach,2,5,corr_bits,test,0.2772777617620911
1731,3,ringach,3,5,corr_bits,test,0.29942854339843633
1732,4,ringach,4,5,corr_bits,test,0.32063816384619936
1733,5,ringach,5,5,corr_bits,test,0.005930413350079179
1734,6,ringach,6,5,corr_bits,test,0.1429520819438742
1735,7,ringach,7,5,corr_bits,test,0.09886460474897277
1736,0,ringach,0,5,rank,test,0.32165509630700034
1737,1,ringach,1,5,rank,test,0.3543156882896382
1738,2,ringach,2,5,rank,test,0.3746720250520862
1739,3,ringach,3,5,rank,test,0.3719612830069318
1740,4,ringach,4,5,rank,test,0.34617270352237195
1741,5,ringach,5,5,rank,test,0.13611646991803106
1742,6,ringach,6,5,rank,test,0.17768332590793126
1743,7,ringach,7,5,rank,test,0.22563537237224054
1744,0,ringach,0,5,info,test,2.6619763745943246
1745,1,ringach,1,5,info,test,2.820040993850201
1746,2,ringach,2,5,info,test,2.9517684072612873
1747,3,ringach,3,5,info,test,3.0703143387211984
1748,4,ringach,4,5,info,test,2.838533615703195
1749,5,ringach,5,5,info,test,0.9576786298791422
1750,6,ringach,6,5,info,test,2.2125662754662683
1751,7,ringach,7,5,info,test,
1752,0,ringach,0,5,auc,test,0.835568813759069
1753,1,ringach,1,5,auc,test,0.8329071156797812
1754,2,ringach,2,5,auc,test,0.7900602257219904
1755,3,ringach,3,5,auc,test,0.8037352950502583
1756,4,ringach,4,5,auc,test,0.8286738311922669
1757,5,ringach,5,5,auc,test,0.7186305179005908
1758,6,ringach,6,5,auc,test,0.8061629256965944
1759,7,ringach,7,5,auc,test,0.8414829142488718
1760,0,rupprecht,0,5,corr,test,0.500627309213263
1761,1,rupprecht,1,5,corr,test,0.49102975251694353
1762,2,rupprecht,2,5,corr,test,0.4449948023007057
1763,3,rupprecht,3,5,corr,test,0.5052485184582877
1764,4,rupprecht,4,5,corr,test,0.505544482866847
1765,5,rupprecht,5,5,corr,test,0.19825043814146318
1766,6,rupprecht,6,5,corr,test,0.5358924598454696
1767,7,rupprecht,7,5,corr,test,0.34228778640835544
1768,0,rupprecht,0,5,corr_bits,test,0.41624544965973187
1769,1,rupprecht,1,5,corr_bits,test,0.3980377247959659
1770,2,rupprecht,2,5,corr_bits,test,0.3183625090174118
1771,3,rupprecht,3,5,corr_bits,test,0.42522236998434115
1772,4,rupprecht,4,5,corr_bits,test,0.42580202311354504
1773,5,rupprecht,5,5,corr_bits,test,0.05784696714681562
1774,6,rupprecht,6,5,corr_bits,test,0.488391753406451
1775,7,rupprecht,7,5,corr_bits,test,0.17977761537370002
1776,0,rupprecht,0,5,rank,test,0.35536164499449635
1777,1,rupprecht,1,5,rank,test,0.3821911324103134
1778,2,rupprecht,2,5,rank,test,0.4108920462444347
1779,3,rupprecht,3,5,rank,test,0.41838229103877034
1780,4,rupprecht,4,5,rank,test,0.378312202986402
1781,5,rupprecht,5,5,rank,test,0.2127246372365112
1782,6,rupprecht,6,5,rank,test,0.21014645222865602
1783,7,rupprecht,7,5,rank,test,0.26240368763436533
1784,0,rupprecht,0,5,info,test,2.895180376645129
1785,1,rupprecht,1,5,info,test,2.850613111250432
1786,2,rupprecht,2,5,info,test,3.0664957752322586
1787,3,rupprecht,3,5,info,test,3.582201220512898
1788,4,rupprecht,4,5,info,test,3.0087126630146432
1789,5,rupprecht,5,5,info,test,1.8274143623776515
1790,6,rupprecht,6,5,info,test,3.389852611805795
1791,7,rupprecht,7,5,info,test,2.5851735618401737
1792,0,rupprecht,0,5,auc,test,0.8710566051633337
1793,1,rupprecht,1,5,auc,test,0.8598737629511501
1794,2,rupprecht,2,5,auc,test,0.8187400834459659
1795,3,rupprecht,3,5,auc,test,0.8421287467328626
1796,4,rupprecht,4,5,auc,test,0.8595918805294628
1797,5,rupprecht,5,5,auc,test,0.8428919012860618
1798,6,rupprecht,6,5,auc,test,0.8717105263157894
1799,7,rupprecht,7,5,auc,test,0.8977321083172148
1800,0,speiser,0,5,corr,test,0.5321546618669137
1801,1,speiser,1,5,corr,test,0.49334605267060366
1802,2,speiser,2,5,corr,test,0.43315516224751216
1803,3,speiser,3,5,corr,test,0.44374052449072404
1804,4,speiser,4,5,corr,test,0.49169383661774235
1805,5,speiser,5,5,corr,test,0.1756056368971974
1806,6,speiser,6,5,corr,test,0.3159169624934391
1807,7,speiser,7,5,corr,test,0.4416255172122569
1808,0,speiser,0,5,corr_bits,test,0.4803344811193399
1809,1,speiser,1,5,corr_bits,test,0.4023788753190932
1810,2,speiser,2,5,corr_bits,test,0.2997794009609915
1811,3,speiser,3,5,corr_bits,test,0.31635861045137975
1812,4,speiser,4,5,corr_bits,test,0.3992789114608075
1813,5,speiser,5,5,corr_bits,test,0.0451892729006991
1814,6,speiser,6,5,corr_bits,test,0.1516881829866597
1815,7,speiser,7,5,corr_bits,test,0.31299862906747916
1816,0,speiser,0,5,rank,test,0.3639317585946795
1817,1,speiser,1,5,rank,test,0.3831916920102745
1818,2,speiser,2,5,rank,test,0.43799580619816564
1819,3,speiser,3,5,rank,test,0.40623588528578725
1820,4,speiser,4,5,rank,test,0.387330582189493
1821,5,speiser,5,5,rank,test,0.2217667443268233
1822,6,speiser,6,5,rank,test,0.2112715170610058
1823,7,speiser,7,5,rank,test,0.2587402348909929
1824,0,speiser,0,5,info,test,3.4718757174466806
1825,1,speiser,1,5,info,test,
1826,2,speiser,2,5,info,test,
1827,3,speiser,3,5,info,test,
1828,4,speiser,4,5,info,test,3.3620712939163813
1829,5,speiser,5,5,info,test,1.9586513721712802
1830,6,speiser,6,5,info,test,
1831,7,speiser,7,5,info,test,2.74345697432784
1832,0,speiser,0,5,auc,test,0.880180090597724
1833,1,speiser,1,5,auc,test,0.8608656767881387
1834,2,speiser,2,5,auc,test,0.8399327388297977
1835,3,speiser,3,5,auc,test,0.8322401351700272
1836,4,speiser,4,5,auc,test,0.8683384299495704
1837,5,speiser,5,5,auc,test,0.8578380257212375
1838,6,speiser,6,5,auc,test,0.8739357585139318
1839,7,speiser,7,5,auc,test,0.8920309477756286
1840,0,bolte,0,5,corr,test,0.4874183047520784
1841,1,bolte,1,5,corr,test,0.4571702018470673
1842,2,bolte,2,5,corr,test,0.3822694441618447
1843,3,bolte,3,5,corr,test,0.4293251497268442
1844,4,bolte,4,5,corr,test,0.39842547387129457
1845,5,bolte,5,5,corr,test,0.24584711209482552
1846,6,bolte,6,5,corr,test,0.2823225134586299
1847,7,bolte,7,5,corr,test,0.4076212940239005
1848,0,bolte,0,5,corr_bits,test,0.39133570353410685
1849,1,bolte,1,5,corr_bits,test,0.3382587781623865
1850,2,bolte,2,5,corr_bits,test,0.22791153400525704
1851,3,bolte,3,5,corr_bits,test,0.29392496531808127
1852,4,bolte,4,5,corr_bits,test,0.2493812474936154
1853,5,bolte,5,5,corr_bits,test,0.0899440325367944
1854,6,bolte,6,5,corr_bits,test,0.11983327473005968
1855,7,bolte,7,5,corr_bits,test,0.2621490693942355
1856,0,bolte,0,5,rank,test,0.32834745464725307
1857,1,bolte,1,5,rank,test,0.34555193005710927
1858,2,bolte,2,5,rank,test,0.3624928476741454
1859,3,bolte,3,5,rank,test,0.3670553435859782
1860,4,bolte,4,5,rank,test,0.29703827798417115
1861,5,bolte,5,5,rank,test,0.1664694169169604
1862,6,bolte,6,5,rank,test,0.17163787696525054
1863,7,bolte,7,5,rank,test,0.2452720181133028
1864,0,bolte,0,5,info,test,2.8401725953344528
1865,1,bolte,1,5,info,test,2.6846209661358174
1866,2,bolte,2,5,info,test,2.5962956516276385
1867,3,bolte,3,5,info,test,2.86921222054241
1868,4,bolte,4,5,info,test,2.0697246449265805
1869,5,bolte,5,5,info,test,0.7376968714797147
1870,6,bolte,6,5,info,test,
1871,7,bolte,7,5,info,test,2.456774802170087
1872,0,bolte,0,5,auc,test,0.8425639892461239
1873,1,bolte,1,5,auc,test,0.8250918283540097
1874,2,bolte,2,5,auc,test,0.7811645054292112
1875,3,bolte,3,5,auc,test,0.7998960404785309
1876,4,bolte,4,5,auc,test,0.7815039163472136
1877,5,bolte,5,5,auc,test,0.7678136948209942
1878,6,bolte,6,5,auc,test,0.8028250773993808
1879,7,bolte,7,5,auc,test,0.8715199871050935
1880,0,oopsi,0,5,corr,test,0.1551902708775273
1881,1,oopsi,1,5,corr,test,0.20566394100187632
1882,2,oopsi,2,5,corr,test,0.2670150980210183
1883,3,oopsi,3,5,corr,test,0.23951868135626983
1884,4,oopsi,4,5,corr,test,0.2780039793959109
1885,5,oopsi,5,5,corr,test,0.08849939557170752
1886,6,oopsi,6,5,corr,test,0.1674685570353241
1887,7,oopsi,7,5,corr,test,0.025251850079513378
1888,0,oopsi,0,5,corr_bits,test,0.03517114864393221
1889,1,oopsi,1,5,corr_bits,test,0.062350763005746775
1890,2,oopsi,2,5,corr_bits,test,0.10671089680907477
1891,3,oopsi,3,5,corr_bits,test,0.08523527144853821
1892,4,oopsi,4,5,corr_bits,test,0.11604488090017603
1893,5,oopsi,5,5,corr_bits,test,0.011343875533952219
1894,6,oopsi,6,5,corr_bits,test,0.04103963918333011
1895,7,oopsi,7,5,corr_bits,test,0.0009202364798384172
1896,0,oopsi,0,5,rank,test,0.13674946127825144
1897,1,oopsi,1,5,rank,test,0.16490707024500928
1898,2,oopsi,2,5,rank,test,0.26623458499057795
1899,3,oopsi,3,5,rank,test,0.18685254438749307
1900,4,oopsi,4,5,rank,test,0.2283465551903673
1901,5,oopsi,5,5,rank,test,0.09810456246183817
1902,6,oopsi,6,5,rank,test,0.13029420609150455
1903,7,oopsi,7,5,rank,test,0.06809936187323566
1904,0,oopsi,0,5,info,test,0.49062086002664884
1905,1,oopsi,1,5,info,test,0.6613065276743146
1906,2,oopsi,2,5,info,test,1.3033559060012863
1907,3,oopsi,3,5,info,test,0.899178566234486
1908,4,oopsi,4,5,info,test,1.1135864472572425
1909,5,oopsi,5,5,info,test,0.5447584727762758
1910,6,oopsi,6,5,info,test,0.9251119705066069
1911,7,oopsi,7,5,info,test,0.10007067290540483
1912,0,oopsi,0,5,auc,test,0.6388697381504805
1913,1,oopsi,1,5,auc,test,0.6513668297308364
1914,2,oopsi,2,5,auc,test,0.7062659562659563
1915,3,oopsi,3,5,auc,test,0.6505419937578989
1916,4,oopsi,4,5,auc,test,0.7057880734302909
1917,5,oopsi,5,5,auc,test,0.6140076468543622
1918,6,oopsi,6,5,auc,test,0.6922407120743034
1919,7,oopsi,7,5,auc,test,0.5792375886524823
1920,0,stm,0,1,corr,train,0.5104339511577102
1921,1,stm,1,1,corr,train,0.42153689246082116
1922,2,stm,2,1,corr,train,0.46233545047880953
1923,3,stm,3,1,corr,train,0.42375398968811745
1924,4,stm,4,1,corr,train,0.5194271186441172
1925,5,stm,5,1,corr,train,0.5059462901570091
1926,6,stm,6,1,corr,train,0.4976898768925183
1927,7,stm,7,1,corr,train,0.5259196014421482
1928,8,stm,8,1,corr,train,0.4019296617504127
1929,9,stm,9,1,corr,train,0.3654653174957208
1930,10,stm,10,1,corr,train,0.3142866265028561
1931,0,stm,0,1,corr_bits,train,0.43546148484242436
1932,1,stm,1,1,corr_bits,train,0.2822516018620646
1933,2,stm,2,1,corr_bits,train,0.3469474487252445
1934,3,stm,3,1,corr_bits,train,0.2855433532278858
1935,4,stm,4,1,corr_bits,train,0.4536453794321581
1936,5,stm,5,1,corr_bits,train,0.4265898885306423
1937,6,stm,6,1,corr_bits,train,0.410610825538355
1938,7,stm,7,1,corr_bits,train,0.4671174000038834
1939,8,stm,8,1,corr_bits,train,0.25419895944302706
1940,9,stm,9,1,corr_bits,train,0.20683640314855392
1941,10,stm,10,1,corr_bits,train,0.1500424950113797
1942,0,stm,0,1,rank,train,0.353800569480294
1943,1,stm,1,1,rank,train,0.24292049239817962
1944,2,stm,2,1,rank,train,0.20388465253942697
1945,3,stm,3,1,rank,train,0.2751185546709828
1946,4,stm,4,1,rank,train,0.30214717804542307
1947,5,stm,5,1,rank,train,0.41401078566258837
1948,6,stm,6,1,rank,train,0.41256616953493774
1949,7,stm,7,1,rank,train,0.30931166838761837
1950,8,stm,8,1,rank,train,0.2012682192872648
1951,9,stm,9,1,rank,train,0.2444532014039
1952,10,stm,10,1,rank,train,0.14576025170615567
1953,0,stm,0,1,info,train,4.027255841210527
1954,1,stm,1,1,info,train,3.572949556634632
1955,2,stm,2,1,info,train,2.1739049127818735
1956,3,stm,3,1,info,train,2.2915747234839348
1957,4,stm,4,1,info,train,3.0446701765695856
1958,5,stm,5,1,info,train,4.933762444474674
1959,6,stm,6,1,info,train,5.469936922791691
1960,7,stm,7,1,info,train,3.445182589530325
1961,8,stm,8,1,info,train,2.1655323852096506
1962,9,stm,9,1,info,train,2.075951478917122
1963,10,stm,10,1,info,train,0.7191551749631468
1964,0,stm,0,1,auc,train,0.8546059198345064
1965,1,stm,1,1,auc,train,0.8782037841494675
1966,2,stm,2,1,auc,train,0.8506329559659841
1967,3,stm,3,1,auc,train,0.8868387860965652
1968,4,stm,4,1,auc,train,0.9042327395984617
1969,5,stm,5,1,auc,train,0.8812444881356898
1970,6,stm,6,1,auc,train,0.8999670983561678
1971,7,stm,7,1,auc,train,0.9381994462515489
1972,8,stm,8,1,auc,train,0.8832251381699701
