,index,algo,cell,dset,measure,split,value
1002,0,oopsi,0,3,auc,test,0.6847521977752846
1003,1,oopsi,1,3,auc,test,0.6523944925001532
1004,2,oopsi,2,3,auc,test,0.8786655593029935
1005,3,oopsi,3,3,auc,test,0.6903095605592736
1006,4,oopsi,4,3,auc,test,0.8575156838668851
1007,5,oopsi,5,3,auc,test,0.780516930700503
1008,0,stm,0,4,corr,test,0.13819110777134272
1009,1,stm,1,4,corr,test,0.3931760068637416
1010,2,stm,2,4,corr,test,0.36459277967020104
1011,0,stm,0,4,corr_bits,test,0.027817297061390155
1012,1,stm,1,4,corr_bits,test,0.2422724333368059
1013,2,stm,2,4,corr_bits,test,0.2057761231031243
1014,0,stm,0,4,rank,test,0.09306247753073457
1015,1,stm,1,4,rank,test,0.34049582954650176
1016,2,stm,2,4,rank,test,0.2976023321216514
1017,0,stm,0,4,auc,test,0.6077920594115968
1018,1,stm,1,4,auc,test,0.7049512169438137
1019,2,stm,2,4,auc,test,0.7794241254805655
1020,0,chenkov,0,4,corr,test,0.14390357710534998
1021,1,chenkov,1,4,corr,test,0.4747069213089464
1022,2,chenkov,2,4,corr,test,0.4917748233795127
1023,0,chenkov,0,4,corr_bits,test,0.030189348733256394
1024,1,chenkov,1,4,corr_bits,test,0.36837725313705777
1025,2,chenkov,2,4,corr_bits,test,0.39943046526352266
1026,0,chenkov,0,4,rank,test,0.09715234299024361
1027,1,chenkov,1,4,rank,test,0.34783393185848427
1028,2,chenkov,2,4,rank,test,0.33563497903830836
1029,0,chenkov,0,4,auc,test,0.6126573359992383
1030,1,chenkov,1,4,auc,test,0.7091293105816423
1031,2,chenkov,2,4,auc,test,0.816288061512374
1032,0,deneux,0,4,corr,test,0.21267293501216275
1033,1,deneux,1,4,corr,test,0.436049311356289
1034,2,deneux,2,4,corr,test,0.49497215598538624
1035,0,deneux,0,4,corr_bits,test,0.06677452240749016
1036,1,deneux,1,4,corr_bits,test,0.3042537851741644
1037,2,deneux,2,4,corr_bits,test,0.4054465495002806
1038,0,deneux,0,4,rank,test,0.1333096122785343
1039,1,deneux,1,4,rank,test,0.35153292191431423
1040,2,deneux,2,4,rank,test,0.35623627077974074
1041,0,deneux,0,4,auc,test,0.6551594782443111
1042,1,deneux,1,4,auc,test,0.7127731599333382
1043,2,deneux,2,4,auc,test,0.8364202809571839
1044,0,friedrich,0,4,corr,test,0.16380251603769777
1045,1,friedrich,1,4,corr,test,0.4464559265305486
1046,2,friedrich,2,4,corr,test,0.47052241404001477
1047,0,friedrich,0,4,corr_bits,test,0.039238122245401144
1048,1,friedrich,1,4,corr_bits,test,0.3207075401097089
1049,2,friedrich,2,4,corr_bits,test,0.36102970779311383
1050,0,friedrich,0,4,rank,test,0.0889133188378693
1051,1,friedrich,1,4,rank,test,0.32523328601819596
1052,2,friedrich,2,4,rank,test,0.36847558106899797
1053,0,friedrich,0,4,auc,test,0.5802266019232599
1054,1,friedrich,1,4,auc,test,0.6568743819134129
1055,2,friedrich,2,4,auc,test,0.7729326550600067
1056,0,machado,0,4,corr,test,0.18748602860671448
1057,1,machado,1,4,corr,test,0.37373249150257726
1058,2,machado,2,4,corr,test,0.39831406953569964
1059,0,machado,0,4,corr_bits,test,0.051624934638824296
1060,1,machado,1,4,corr_bits,test,0.2170479688836297
1061,2,machado,2,4,corr_bits,test,0.2492290381440466
1062,0,machado,0,4,rank,test,0.09403416078527713
1063,1,machado,1,4,rank,test,0.27835619245524507
1064,2,machado,2,4,rank,test,0.30488308470335007
1065,0,machado,0,4,auc,test,0.6053518042464058
1066,1,machado,1,4,auc,test,0.6611434716321148
1067,2,machado,2,4,auc,test,0.7800654884591209
1068,0,mineault,0,4,corr,test,0.14380835288715385
1069,1,mineault,1,4,corr,test,0.4560940208372079
1070,2,mineault,2,4,corr,test,0.43927779096983405
1071,0,mineault,0,4,corr_bits,test,0.030148987758198298
1072,1,mineault,1,4,corr_bits,test,0.3364672952372234
1073,2,mineault,2,4,corr_bits,test,0.30929681235122325
1074,0,mineault,0,4,rank,test,0.12049863075878464
1075,1,mineault,1,4,rank,test,0.36287049109014086
1076,2,mineault,2,4,rank,test,0.34452429850859934
1077,0,mineault,0,4,auc,test,0.6328082452632582
1078,1,mineault,1,4,auc,test,0.7114070741154495
1079,2,mineault,2,4,auc,test,0.8236993670423483
1080,0,pachitariu,0,4,corr,test,0.1193947304675288
1081,1,pachitariu,1,4,corr,test,0.461331615887078
1082,2,pachitariu,2,4,corr,test,0.41491218857287615
1083,0,pachitariu,0,4,corr_bits,test,0.02071375611633332
1084,1,pachitariu,1,4,corr_bits,test,0.3452471008182791
1085,2,pachitariu,2,4,corr_bits,test,0.27256241053274954
1086,0,pachitariu,0,4,rank,test,0.10170789984022612
1087,1,pachitariu,1,4,rank,test,0.3533026190388823
1088,2,pachitariu,2,4,rank,test,0.31191316376459977
1089,0,pachitariu,0,4,auc,test,0.6181824240693136
1090,1,pachitariu,1,4,auc,test,0.7120069901014577
1091,2,pachitariu,2,4,auc,test,0.7932651405516818
1092,0,ringach,0,4,corr,test,0.10204570124313471
1093,1,ringach,1,4,corr,test,0.29454066441839327
1094,2,ringach,2,4,corr,test,0.298709329003461
1095,0,ringach,0,4,corr_bits,test,0.01510202085238924
1096,1,ringach,1,4,corr_bits,test,0.13092488594472299
1097,2,ringach,2,4,corr_bits,test,0.13483698865738356
1098,0,ringach,0,4,rank,test,0.057995304352215185
1099,1,ringach,1,4,rank,test,0.24644967342640678
1100,2,ringach,2,4,rank,test,0.22798398402745834
1101,0,ringach,0,4,auc,test,0.5666342949633438
1102,1,ringach,1,4,auc,test,0.6462214020493005
1103,2,ringach,2,4,auc,test,0.712038255200339
1104,0,rupprecht,0,4,corr,test,0.15272380884099393
1105,1,rupprecht,1,4,corr,test,0.44119049094875634
1106,2,rupprecht,2,4,corr,test,0.4196052016309248
1107,0,rupprecht,0,4,corr_bits,test,0.03404887913535976
1108,1,rupprecht,1,4,corr_bits,test,0.3123104862018024
1109,2,rupprecht,2,4,corr_bits,test,0.2794037394311924
1110,0,rupprecht,0,4,rank,test,0.09669770291367796
1111,1,rupprecht,1,4,rank,test,0.33020455427733064
1112,2,rupprecht,2,4,rank,test,0.3154343255629158
1113,0,rupprecht,0,4,auc,test,0.6121422450728363
1114,1,rupprecht,1,4,auc,test,0.6987846586330672
1115,2,rupprecht,2,4,auc,test,0.7970310924001228
1116,0,speiser,0,4,corr,test,0.2350811116975436
1117,1,speiser,1,4,corr,test,0.41592891966526685
1118,2,speiser,2,4,corr,test,0.47415234835862163
1119,0,speiser,0,4,corr_bits,test,0.08201553050064347
1120,1,speiser,1,4,corr_bits,test,0.27403529863582243
1121,2,speiser,2,4,corr_bits,test,0.36739758233225905
1122,0,speiser,0,4,rank,test,0.12528434991835866
1123,1,speiser,1,4,rank,test,0.3470364983188573
1124,2,speiser,2,4,rank,test,0.3561201936058308
1125,0,speiser,0,4,auc,test,0.6461391983242882
1126,1,speiser,1,4,auc,test,0.7092795399604424
1127,2,speiser,2,4,auc,test,0.8361363270914646
1128,0,bolte,0,4,corr,test,0.13726858644351525
1129,1,bolte,1,4,corr,test,0.3866924382597173
1130,2,bolte,2,4,corr,test,0.3885794218382187
1131,0,bolte,0,4,corr_bits,test,0.027443594041737237
1132,1,bolte,1,4,corr_bits,test,0.23366951588131274
1133,2,bolte,2,4,corr_bits,test,0.23615328947367298
1134,0,bolte,0,4,rank,test,0.1068129719955001
1135,1,bolte,1,4,rank,test,0.3028377588163896
1136,2,bolte,2,4,rank,test,0.29872966350888747
1137,0,bolte,0,4,auc,test,0.6244825288012948
1138,1,bolte,1,4,auc,test,0.6810089462310454
1139,2,bolte,2,4,auc,test,0.7816994108962271
1140,0,oopsi,0,4,corr,test,0.12814771844607786
1141,1,oopsi,1,4,corr,test,0.3070497043268683
1142,2,oopsi,2,4,corr,test,0.2669997866262391
1143,0,oopsi,0,4,corr_bits,test,0.023888390812638126
1144,1,oopsi,1,4,corr_bits,test,0.14286221644382305
1145,2,oopsi,2,4,corr_bits,test,0.10669819504843109
1146,0,oopsi,0,4,rank,test,0.06540516530696323
1147,1,oopsi,1,4,rank,test,0.22927451488944414
1148,2,oopsi,2,4,rank,test,0.19363333568095897
1149,0,oopsi,0,4,auc,test,0.5324135961153956
1150,1,oopsi,1,4,auc,test,0.584811208885796
1151,2,oopsi,2,4,auc,test,0.6173953719539826
1152,0,stm,0,5,corr,test,0.4470338535388237
1153,1,stm,1,5,corr,test,0.5204643772080167
1154,2,stm,2,5,corr,test,0.541990624418494
1155,3,stm,3,5,corr,test,0.5680638965309968
1156,4,stm,4,5,corr,test,0.5309888907970299
1157,5,stm,5,5,corr,test,0.18945474493383427
1158,6,stm,6,5,corr,test,0.304519449197918
1159,7,stm,7,5,corr,test,0.3262078723847172
1160,0,stm,0,5,corr_bits,test,0.32163826170004484
1161,1,stm,1,5,corr_bits,test,0.4557780875711881
1162,2,stm,2,5,corr_bits,test,0.5017569704540012
1163,3,stm,3,5,corr_bits,test,0.5621258367707781
1164,4,stm,4,5,corr_bits,test,0.4778421850811603
1165,5,stm,5,5,corr_bits,test,0.05273497436139211
1166,6,stm,6,5,corr_bits,test,0.14039947111148668
1167,7,stm,7,5,corr_bits,test,0.16231759836143778
1168,0,stm,0,5,rank,test,0.40939083762318107
1169,1,stm,1,5,rank,test,0.4411806362780523
1170,2,stm,2,5,rank,test,0.5194296427132776
1171,3,stm,3,5,rank,test,0.47180189907862646
1172,4,stm,4,5,rank,test,0.46937540842658676
1173,5,stm,5,5,rank,test,0.22337552742782418
1174,6,stm,6,5,rank,test,0.2476099540192407
1175,7,stm,7,5,rank,test,0.30707098852537557
1176,0,stm,0,5,auc,test,0.8292904109442462
1177,1,stm,1,5,auc,test,0.8227649686133002
1178,2,stm,2,5,auc,test,0.8283080875483785
1179,3,stm,3,5,auc,test,0.8100839546203119
1180,4,stm,4,5,auc,test,0.8487373277484368
1181,5,stm,5,5,auc,test,0.7561327561327561
1182,6,stm,6,5,auc,test,0.8213682432432432
1183,7,stm,7,5,auc,test,0.838685257319037
1184,0,chenkov,0,5,corr,test,0.649929777420915
1185,1,chenkov,1,5,corr,test,0.6366984381885653
1186,2,chenkov,2,5,corr,test,0.636861085631577
1187,3,chenkov,3,5,corr,test,0.6341372380531866
1188,4,chenkov,4,5,corr,test,0.6480805540169683
1189,5,chenkov,5,5,corr,test,0.3945487555796057
1190,6,chenkov,6,5,corr,test,0.6320940078918209
1191,7,chenkov,7,5,corr,test,0.5760393625180261
1192,0,chenkov,0,5,corr_bits,test,0.7918791220816048
1193,1,chenkov,1,5,corr_bits,test,0.7499719974352655
1194,2,chenkov,2,5,corr_bits,test,0.7504746648705503
1195,3,chenkov,3,5,corr_bits,test,0.7420963624405712
1196,4,chenkov,4,5,corr_bits,test,0.7858961001833982
1197,5,chenkov,5,5,corr_bits,test,0.2441189330681441
1198,6,chenkov,6,5,corr_bits,test,0.7358667628217308
1199,7,chenkov,7,5,corr_bits,test,0.5816942031281348
1200,0,chenkov,0,5,rank,test,0.4681009413168233
1201,1,chenkov,1,5,rank,test,0.5075047653519629
1202,2,chenkov,2,5,rank,test,0.5928037710934423
1203,3,chenkov,3,5,rank,test,0.5441458872645293
1204,4,chenkov,4,5,rank,test,0.5107840132141713
1205,5,chenkov,5,5,rank,test,0.2827557306044736
1206,6,chenkov,6,5,rank,test,0.26563078770982845
1207,7,chenkov,7,5,rank,test,0.35166406886714013
1208,0,chenkov,0,5,auc,test,0.8774505869995168
1209,1,chenkov,1,5,auc,test,0.8718912026694651
1210,2,chenkov,2,5,auc,test,0.8755532941856845
1211,3,chenkov,3,5,auc,test,0.8585010004480347
1212,4,chenkov,4,5,auc,test,0.879277454015662
1213,5,chenkov,5,5,auc,test,0.826118326118326
1214,6,chenkov,6,5,auc,test,0.8445945945945945
1215,7,chenkov,7,5,auc,test,0.8881601585619314
1216,0,deneux,0,5,corr,test,0.6520010600063206
1217,1,deneux,1,5,corr,test,0.6470632983276313
1218,2,deneux,2,5,corr,test,0.5686697406814933
1219,3,deneux,3,5,corr,test,0.6354866405014195
1220,4,deneux,4,5,corr,test,0.6263928430968008
1221,5,deneux,5,5,corr,test,0.4315436332030747
1222,6,deneux,6,5,corr,test,0.5414870114483114
1223,7,deneux,7,5,corr,test,0.5927036909674517
1224,0,deneux,0,5,corr_bits,test,0.798630570799395
1225,1,deneux,1,5,corr_bits,test,0.7826226316151085
1226,2,deneux,2,5,corr_bits,test,0.5635935181930355
1227,3,deneux,3,5,corr_bits,test,0.7462364294691697
1228,4,deneux,4,5,corr_bits,test,0.7187302312186875
1229,5,deneux,5,5,corr_bits,test,0.2973068348616886
1230,6,deneux,6,5,corr_bits,test,0.500642759101115
1231,7,deneux,7,5,corr_bits,test,0.624371463727004
1232,0,deneux,0,5,rank,test,0.4393781369718845
1233,1,deneux,1,5,rank,test,0.5058949813092083
1234,2,deneux,2,5,rank,test,0.5427268519600785
1235,3,deneux,3,5,rank,test,0.5311952718483849
1236,4,deneux,4,5,rank,test,0.47677164287483426
1237,5,deneux,5,5,rank,test,0.3427346533491449
1238,6,deneux,6,5,rank,test,0.294174878820075
1239,7,deneux,7,5,rank,test,0.35554075216151015
1240,0,deneux,0,5,auc,test,0.8532010778748531
1241,1,deneux,1,5,auc,test,0.8706072350462304
1242,2,deneux,2,5,auc,test,0.8427421148627607
1243,3,deneux,3,5,auc,test,0.8491307272445378
1244,4,deneux,4,5,auc,test,0.8528941297881381
1245,5,deneux,5,5,auc,test,0.8923019985196151
1246,6,deneux,6,5,auc,test,0.8828125
1247,7,deneux,7,5,auc,test,0.892427016090182
1248,0,friedrich,0,5,corr,test,0.6660954963620168
1249,1,friedrich,1,5,corr,test,0.6396075458797704
1250,2,friedrich,2,5,corr,test,0.5849092642952585
1251,3,friedrich,3,5,corr,test,0.6177371919728957
1252,4,friedrich,4,5,corr,test,0.6392873036665476
1253,5,friedrich,5,5,corr,test,0.12292182590054565
1254,6,friedrich,6,5,corr,test,0.5622665222864832
1255,7,friedrich,7,5,corr,test,0.5310525846933953
1256,0,friedrich,0,5,corr_bits,test,0.8460214478806656
1257,1,friedrich,1,5,corr_bits,test,0.7590087557583642
1258,2,friedrich,2,5,corr_bits,test,0.604101112940972
1259,3,friedrich,3,5,corr_bits,test,0.6933859987278254
1260,4,friedrich,4,5,corr_bits,test,0.7580091657731095
1261,5,friedrich,5,5,corr_bits,test,0.02196516329470309
1262,6,friedrich,6,5,corr_bits,test,0.5482347719474464
1263,7,friedrich,7,5,corr_bits,test,0.47797810375292266
1264,0,friedrich,0,5,rank,test,0.4584147342053719
1265,1,friedrich,1,5,rank,test,0.5198810004530687
1266,2,friedrich,2,5,rank,test,0.5493632909897123
1267,3,friedrich,3,5,rank,test,0.5188811356145325
1268,4,friedrich,4,5,rank,test,0.4959350212126993
1269,5,friedrich,5,5,rank,test,0.3597501793765988
1270,6,friedrich,6,5,rank,test,0.3020126528491225
1271,7,friedrich,7,5,rank,test,0.3753483087566899
1272,0,friedrich,0,5,auc,test,0.8690909933961439
1273,1,friedrich,1,5,auc,test,0.881587013669431
1274,2,friedrich,2,5,auc,test,0.8468570665954891
1275,3,friedrich,3,5,auc,test,0.8410099458818043
1276,4,friedrich,4,5,auc,test,0.867780610696291
1277,5,friedrich,5,5,auc,test,0.8910533910533911
1278,6,friedrich,6,5,auc,test,0.8830236486486487
1279,7,friedrich,7,5,auc,test,0.9008953518781055
1280,0,machado,0,5,corr,test,0.5173602643447757
1281,1,machado,1,5,corr,test,0.565004612507018
1282,2,machado,2,5,corr,test,0.5062192273251084
1283,3,machado,3,5,corr,test,0.5354897189779073
1284,4,machado,4,5,corr,test,0.5751470769516208
1285,5,machado,5,5,corr,test,0.07637866644602383
1286,6,machado,6,5,corr,test,0.37984685165036125
1287,7,machado,7,5,corr,test,0.36052140235088853
1288,0,machado,0,5,corr_bits,test,0.4494177346238338
1289,1,machado,1,5,corr_bits,test,0.5547610823820138
1290,2,machado,2,5,corr_bits,test,0.4271256676083945
1291,3,machado,3,5,corr_bits,test,0.48751871406698866
1292,4,machado,4,5,corr_bits,test,0.5794780596717259
1293,5,machado,5,5,corr_bits,test,0.008440895891307391
1294,6,machado,6,5,corr_bits,test,0.22479540623251662
1295,7,machado,7,5,corr_bits,test,0.2008723679346348
1296,0,machado,0,5,rank,test,0.4281171888922093
1297,1,machado,1,5,rank,test,0.45970121375700035
1298,2,machado,2,5,rank,test,0.5037245647298145
1299,3,machado,3,5,rank,test,0.5058412928723129
1300,4,machado,4,5,rank,test,0.49935687887654784
1301,5,machado,5,5,rank,test,0.19892922772992763
1302,6,machado,6,5,rank,test,0.23625346156869192
1303,7,machado,7,5,rank,test,0.29852619151157467
1304,0,machado,0,5,auc,test,0.8254989451307485
1305,1,machado,1,5,auc,test,0.8215255316590793
1306,2,machado,2,5,auc,test,0.7428655634147425
1307,3,machado,3,5,auc,test,0.8044517801138521
1308,4,machado,4,5,auc,test,0.8450267103745523
1309,5,machado,5,5,auc,test,0.7278138528138528
1310,6,machado,6,5,auc,test,0.8035261824324323
1311,7,machado,7,5,auc,test,0.8274434641377507
1312,0,mineault,0,5,corr,test,0.6424541150461034
1313,1,mineault,1,5,corr,test,0.6058217734357468
1314,2,mineault,2,5,corr,test,0.5501594265309038
1315,3,mineault,3,5,corr,test,0.5799127100391274
1316,4,mineault,4,5,corr,test,0.6281103770979464
1317,5,mineault,5,5,corr,test,0.3427572255410464
1318,6,mineault,6,5,corr,test,0.5668684318750213
1319,7,mineault,7,5,corr,test,0.5975287856619588
1320,0,mineault,0,5,corr_bits,test,0.7679466288694312
1321,1,mineault,1,5,corr_bits,test,0.6597682269838114
1322,2,mineault,2,5,corr_bits,test,0.5200977062483155
1323,3,mineault,3,5,corr_bits,test,0.5913941062642748
1324,4,mineault,4,5,corr_bits,test,0.7238550930527644
1325,5,mineault,5,5,corr_bits,test,0.18030323370481707
1326,6,mineault,6,5,corr_bits,test,0.5592387265844847
1327,7,mineault,7,5,corr_bits,test,0.6372005656804969
1328,0,mineault,0,5,rank,test,0.488030159222854
1329,1,mineault,1,5,rank,test,0.5190826423552743
1330,2,mineault,2,5,rank,test,0.5405371696543069
1331,3,mineault,3,5,rank,test,0.49319801687301856
1332,4,mineault,4,5,rank,test,0.5621556487878281
1333,5,mineault,5,5,rank,test,0.34600793150305253
1334,6,mineault,6,5,rank,test,0.3103414772189887
1335,7,mineault,7,5,rank,test,0.4473073275050963
1336,0,mineault,0,5,auc,test,0.7474109781304115
1337,1,mineault,1,5,auc,test,0.8251080239812497
1338,2,mineault,2,5,auc,test,0.8294930824324926
1339,3,mineault,3,5,auc,test,0.7999909660580149
1340,4,mineault,4,5,auc,test,0.8185849572026953
1341,5,mineault,5,5,auc,test,0.8046536796536797
1342,6,mineault,6,5,auc,test,0.886085304054054
1343,7,mineault,7,5,auc,test,0.8290022435412165
1344,0,pachitariu,0,5,corr,test,0.6376690051956077
1345,1,pachitariu,1,5,corr,test,0.6229390868916146
1346,2,pachitariu,2,5,corr,test,0.6094764902248582
1347,3,pachitariu,3,5,corr,test,0.6220655664417365
1348,4,pachitariu,4,5,corr,test,0.6221444898469557
1349,5,pachitariu,5,5,corr,test,0.09264028304511762
1350,6,pachitariu,6,5,corr,test,0.45673462341639254
1351,7,pachitariu,7,5,corr,test,0.4378198659115524
1352,0,pachitariu,0,5,corr_bits,test,0.7529760731748694
1353,1,pachitariu,1,5,corr_bits,test,0.7085216365029546
1354,2,pachitariu,2,5,corr_bits,test,0.6699271893175794
1355,3,pachitariu,3,5,corr_bits,test,0.7059599898024133
1356,4,pachitariu,4,5,corr_bits,test,0.7061911025918177
1357,5,pachitariu,5,5,corr_bits,test,0.01243496565255182
1358,6,pachitariu,6,5,corr_bits,test,0.33753290848442336
1359,7,pachitariu,7,5,corr_bits,test,0.3070126789390986
1360,0,pachitariu,0,5,rank,test,0.46541146002358336
1361,1,pachitariu,1,5,rank,test,0.5118643719215266
1362,2,pachitariu,2,5,rank,test,0.5615696038207123
1363,3,pachitariu,3,5,rank,test,0.500839640615825
1364,4,pachitariu,4,5,rank,test,0.4986916328022133
1365,5,pachitariu,5,5,rank,test,0.27605056073035683
1366,6,pachitariu,6,5,rank,test,0.2135395226269483
1367,7,pachitariu,7,5,rank,test,0.34321039675854503
1368,0,pachitariu,0,5,auc,test,0.8655492007782671
1369,1,pachitariu,1,5,auc,test,0.8692720571536293
1370,2,pachitariu,2,5,auc,test,0.8542434049557364
1371,3,pachitariu,3,5,auc,test,0.8266484197315943
1372,4,pachitariu,4,5,auc,test,0.8570774904388999
1373,5,pachitariu,5,5,auc,test,0.8005050505050504
1374,6,pachitariu,6,5,auc,test,0.7485219594594595
1375,7,pachitariu,7,5,auc,test,0.8453745887988107
1376,0,ringach,0,5,corr,test,0.5509383750534946
1377,1,ringach,1,5,corr,test,0.5921365962795863
1378,2,ringach,2,5,corr,test,0.5554264468145592
1379,3,ringach,3,5,corr,test,0.5691185063601638
1380,4,ringach,4,5,corr,test,0.5916713501988418
1381,5,ringach,5,5,corr,test,0.08656021400573914
1382,6,ringach,6,5,corr,test,0.40168614792537005
1383,7,ringach,7,5,corr,test,0.3670155925874631
1384,0,ringach,0,5,corr_bits,test,0.5218732910845485
1385,1,ringach,1,5,corr_bits,test,0.6228779141304487
1386,2,ringach,2,5,corr_bits,test,0.5321957929315565
1387,3,ringach,3,5,corr_bits,test,0.5646826441058828
1388,4,ringach,4,5,corr_bits,test,0.6216548215203911
1389,5,ringach,5,5,corr_bits,test,0.010850338747935688
1390,6,ringach,6,5,corr_bits,test,0.2538622793264795
1391,7,ringach,7,5,corr_bits,test,0.20872843449933537
1392,0,ringach,0,5,rank,test,0.4257056613332036
1393,1,ringach,1,5,rank,test,0.47051294619493683
1394,2,ringach,2,5,rank,test,0.5028423826719207
1395,3,ringach,3,5,rank,test,0.48511811101549046
1396,4,ringach,4,5,rank,test,0.4598518070813523
1397,5,ringach,5,5,rank,test,0.18158654125886453
1398,6,ringach,6,5,rank,test,0.22728712431083578
1399,7,ringach,7,5,rank,test,0.32099145999584083
1400,0,ringach,0,5,auc,test,0.8426577354997834
1401,1,ringach,1,5,auc,test,0.8435830563773113
1402,2,ringach,2,5,auc,test,0.8160822323057076
1403,3,ringach,3,5,auc,test,0.817977056228964
1404,4,ringach,4,5,auc,test,0.8400215504158319
1405,5,ringach,5,5,auc,test,0.7077922077922079
1406,6,ringach,6,5,auc,test,0.788429054054054
1407,7,ringach,7,5,auc,test,0.8539840061662974
1408,0,rupprecht,0,5,corr,test,0.6404815793498526
1409,1,rupprecht,1,5,corr,test,0.6443371393076109
1410,2,rupprecht,2,5,corr,test,0.5860330360089849
1411,3,rupprecht,3,5,corr,test,0.6548481770583662
1412,4,rupprecht,4,5,corr,test,0.6597715091785737
1413,5,rupprecht,5,5,corr,test,0.25927066361157775
1414,6,rupprecht,6,5,corr,test,0.7437144260655877
1415,7,rupprecht,7,5,corr,test,0.5056045188575353
1416,0,rupprecht,0,5,corr_bits,test,0.7617430087399376
1417,1,rupprecht,1,5,corr_bits,test,0.7739116369917062
1418,2,rupprecht,2,5,corr_bits,test,0.6069896329409652
1419,3,rupprecht,3,5,corr_bits,test,0.8079981268871087
1420,4,rupprecht,4,5,corr_bits,test,0.8244394891334395
1421,5,rupprecht,5,5,corr_bits,test,0.10039321435314541
1422,6,rupprecht,6,5,corr_bits,test,1.162012037396489
1423,7,rupprecht,7,5,corr_bits,test,0.4259196748299321
1424,0,rupprecht,0,5,rank,test,0.46442439690354775
1425,1,rupprecht,1,5,rank,test,0.509126700136099
1426,2,rupprecht,2,5,rank,test,0.5512318053753269
1427,3,rupprecht,3,5,rank,test,0.541076272521366
1428,4,rupprecht,4,5,rank,test,0.49607441348210135
1429,5,rupprecht,5,5,rank,test,0.29398669535316213
1430,6,rupprecht,6,5,rank,test,0.28768425562442496
1431,7,rupprecht,7,5,rank,test,0.3667742827239377
1432,0,rupprecht,0,5,auc,test,0.874273495585243
1433,1,rupprecht,1,5,auc,test,0.8732226696729816
1434,2,rupprecht,2,5,auc,test,0.8473097112860892
1435,3,rupprecht,3,5,auc,test,0.8561979556433449
1436,4,rupprecht,4,5,auc,test,0.8676364353791052
1437,5,rupprecht,5,5,auc,test,0.8391053391053391
1438,6,rupprecht,6,5,auc,test,0.8739442567567568
1439,7,rupprecht,7,5,auc,test,0.9051828554911704
1440,0,speiser,0,5,corr,test,0.673044269307673
1441,1,speiser,1,5,corr,test,0.6411393734368236
1442,2,speiser,2,5,corr,test,0.5725076026937647
1443,3,speiser,3,5,corr,test,0.5698137980832366
1444,4,speiser,4,5,corr,test,0.6434625294127229
1445,5,speiser,5,5,corr,test,0.25761427433194956
1446,6,speiser,6,5,corr,test,0.4552009295259098
1447,7,speiser,7,5,corr,test,0.5862181793698206
1448,0,speiser,0,5,corr_bits,test,0.8703571645790433
1449,1,speiser,1,5,corr_bits,test,0.7638066878850717
1450,2,speiser,2,5,corr_bits,test,0.5729623399166617
1451,3,speiser,3,5,corr_bits,test,0.5663733979466334
1452,4,speiser,4,5,corr_bits,test,0.7711358254137697
1453,5,speiser,5,5,corr_bits,test,0.09906962592758782
1454,6,speiser,6,5,corr_bits,test,0.33498548339441164
1455,7,speiser,7,5,corr_bits,test,0.607466609735287
1456,0,speiser,0,5,rank,test,0.47781100587206426
1457,1,speiser,1,5,rank,test,0.5078605969797444
1458,2,speiser,2,5,rank,test,0.5906750607430322
1459,3,speiser,3,5,rank,test,0.5247482309203297
1460,4,speiser,4,5,rank,test,0.5153817689260082
1461,5,speiser,5,5,rank,test,0.3149938460168177
1462,6,speiser,6,5,rank,test,0.2880446916498482
1463,7,speiser,7,5,rank,test,0.3592942379372377
1464,0,speiser,0,5,auc,test,0.8856184672562519
1465,1,speiser,1,5,auc,test,0.8725621314159416
1466,2,speiser,2,5,auc,test,0.874855420614796
1467,3,speiser,3,5,auc,test,0.8459236778398624
1468,4,speiser,4,5,auc,test,0.8828803193103868
1469,5,speiser,5,5,auc,test,0.8643578643578643
1470,6,speiser,6,5,auc,test,0.8747888513513513
1471,7,speiser,7,5,auc,test,0.8965975252226336
1472,0,bolte,0,5,corr,test,0.6116657252937329
1473,1,bolte,1,5,corr,test,0.5964178432945527
1474,2,bolte,2,5,corr,test,0.5080587149239102
1475,3,bolte,3,5,corr,test,0.5595878912453459
1476,4,bolte,4,5,corr,test,0.5264907904178661
1477,5,bolte,5,5,corr,test,0.37910489494829286
1478,6,bolte,6,5,corr,test,0.45963344094880537
1479,7,bolte,7,5,corr,test,0.5621789380977135
1480,0,bolte,0,5,corr_bits,test,0.6760765022524637
1481,1,bolte,1,5,corr_bits,test,0.6342273947220826
1482,2,bolte,2,5,corr_bits,test,0.43074936003150643
1483,3,bolte,3,5,corr_bits,test,0.5419091010705637
1484,4,bolte,4,5,corr_bits,test,0.4683167234832847
1485,5,bolte,5,5,corr_bits,test,0.223846344264551
1486,6,bolte,6,5,corr_bits,test,0.34238359032139937
1487,7,bolte,7,5,corr_bits,test,0.5480270212515408
1488,0,bolte,0,5,rank,test,0.42689523641622484
1489,1,bolte,1,5,rank,test,0.45577340660352955
1490,2,bolte,2,5,rank,test,0.4845326635595781
1491,3,bolte,3,5,rank,test,0.4678941110696124
1492,4,bolte,4,5,rank,test,0.39345895183760143
1493,5,bolte,5,5,rank,test,0.26103726924149373
1494,6,bolte,6,5,rank,test,0.242730969012694
1495,7,bolte,7,5,rank,test,0.341831539974232
1496,0,bolte,0,5,auc,test,0.843190074420446
1497,1,bolte,1,5,auc,test,0.8328905005692503
1498,2,bolte,2,5,auc,test,0.8048022598870056
1499,3,bolte,3,5,auc,test,0.8060021998869535
