,index,algo,cell,dset,measure,split,value
1108,1,rupprecht,1,4,corr_bits,test,0.49922957707496346
1109,2,rupprecht,2,4,corr_bits,test,0.3707749207381456
1110,0,rupprecht,0,4,rank,test,0.1225344452802164
1111,1,rupprecht,1,4,rank,test,0.39588299090086454
1112,2,rupprecht,2,4,rank,test,0.36868268945454263
1113,0,rupprecht,0,4,auc,test,0.6117334981585928
1114,1,rupprecht,1,4,auc,test,0.7015901421026347
1115,2,rupprecht,2,4,auc,test,0.7921122007803438
1116,0,speiser,0,4,corr,test,0.2960059051100603
1117,1,speiser,1,4,corr,test,0.5135818549984932
1118,2,speiser,2,4,corr,test,0.5463308432914431
1119,0,speiser,0,4,corr_bits,test,0.1322924755949199
1120,1,speiser,1,4,corr_bits,test,0.44176434912579887
1121,2,speiser,2,4,corr_bits,test,0.5114384930651171
1122,0,speiser,0,4,rank,test,0.1526797215097994
1123,1,speiser,1,4,rank,test,0.42464932097514874
1124,2,speiser,2,4,rank,test,0.41888386740086003
1125,0,speiser,0,4,auc,test,0.6386885153786181
1126,1,speiser,1,4,auc,test,0.7173846834849196
1127,2,speiser,2,4,auc,test,0.8328377095855742
1128,0,bolte,0,4,corr,test,0.18601725786091647
1129,1,bolte,1,4,corr,test,0.46960407845079416
1130,2,bolte,2,4,corr,test,0.4462974780705645
1131,0,bolte,0,4,corr_bits,test,0.050804884892489965
1132,1,bolte,1,4,corr_bits,test,0.35943087757962583
1133,2,bolte,2,4,corr_bits,test,0.3204526820893057
1134,0,bolte,0,4,rank,test,0.14483279823226142
1135,1,bolte,1,4,rank,test,0.3804983687420762
1136,2,bolte,2,4,rank,test,0.3668150650378229
1137,0,bolte,0,4,auc,test,0.6320135606236201
1138,1,bolte,1,4,auc,test,0.6942471322205239
1139,2,bolte,2,4,auc,test,0.7907887799219656
1140,0,oopsi,0,4,corr,test,0.20790099464157932
1141,1,oopsi,1,4,corr,test,0.4300460553495534
1142,2,oopsi,2,4,corr,test,0.3486100886466256
1143,0,oopsi,0,4,corr_bits,test,0.06374511990846712
1144,1,oopsi,1,4,corr_bits,test,0.2950211379641898
1145,2,oopsi,2,4,corr_bits,test,0.18693342396957136
1146,0,oopsi,0,4,rank,test,0.09656012838417487
1147,1,oopsi,1,4,rank,test,0.3510570537856892
1148,2,oopsi,2,4,rank,test,0.25158892100357005
1149,0,oopsi,0,4,auc,test,0.5485871618916508
1150,1,oopsi,1,4,auc,test,0.6343633189061578
1151,2,oopsi,2,4,auc,test,0.6521174733734051
1152,0,stm,0,5,corr,test,0.581872192385482
1153,1,stm,1,5,corr,test,0.6534818036335035
1154,2,stm,2,5,corr,test,0.6718497843212361
1155,3,stm,3,5,corr,test,0.6921071226158727
1156,4,stm,4,5,corr,test,0.6611516757569373
1157,5,stm,5,5,corr,test,0.3034687377715291
1158,6,stm,6,5,corr,test,0.48608331160924767
1159,7,stm,7,5,corr,test,0.4119464367988066
1160,0,stm,0,5,corr_bits,test,0.5963510600510797
1161,1,stm,1,5,corr_bits,test,0.8034898127887091
1162,2,stm,2,5,corr_bits,test,0.8661264864522109
1163,3,stm,3,5,corr_bits,test,0.9406786972151508
1164,4,stm,4,5,corr_bits,test,0.8291046498690272
1165,5,stm,5,5,corr_bits,test,0.13938400663363326
1166,6,stm,6,5,corr_bits,test,0.3888785960656394
1167,7,stm,7,5,corr_bits,test,0.26829516514722396
1168,0,stm,0,5,rank,test,0.5477483213746217
1169,1,stm,1,5,rank,test,0.5587989304196334
1170,2,stm,2,5,rank,test,0.6515604564296991
1171,3,stm,3,5,rank,test,0.5771088101959325
1172,4,stm,4,5,rank,test,0.6025655651252265
1173,5,stm,5,5,rank,test,0.2933880009902944
1174,6,stm,6,5,rank,test,0.3585252157729296
1175,7,stm,7,5,rank,test,0.4257446918897166
1176,0,stm,0,5,auc,test,0.8534063433366519
1177,1,stm,1,5,auc,test,0.837491271777454
1178,2,stm,2,5,auc,test,0.8607982171799027
1179,3,stm,3,5,auc,test,0.8206690194874943
1180,4,stm,4,5,auc,test,0.8726478025810952
1181,5,stm,5,5,auc,test,0.750206782464847
1182,6,stm,6,5,auc,test,0.8357142857142857
1183,7,stm,7,5,auc,test,0.8515949851720512
1184,0,chenkov,0,5,corr,test,0.8039648576127223
1185,1,chenkov,1,5,corr,test,0.7662344918834142
1186,2,chenkov,2,5,corr,test,0.7765352731193167
1187,3,chenkov,3,5,corr,test,0.765148482115878
1188,4,chenkov,4,5,corr,test,0.7855206218245697
1189,5,chenkov,5,5,corr,test,0.4370183473104229
1190,6,chenkov,6,5,corr,test,0.7142100675548211
1191,7,chenkov,7,5,corr,test,0.6897059989115735
1192,0,chenkov,0,5,corr_bits,test,1.49964455730442
1193,1,chenkov,1,5,corr_bits,test,1.276189124346779
1194,2,chenkov,2,5,corr_bits,test,1.3328146361610649
1195,3,chenkov,3,5,corr_bits,test,1.2703896305547686
1196,4,chenkov,4,5,corr_bits,test,1.3847443567601898
1197,5,chenkov,5,5,corr_bits,test,0.30576170687550325
1198,6,chenkov,6,5,corr_bits,test,1.029429084462466
1199,7,chenkov,7,5,corr_bits,test,0.931520043335586
1200,0,chenkov,0,5,rank,test,0.6115820848049415
1201,1,chenkov,1,5,rank,test,0.6283819155689556
1202,2,chenkov,2,5,rank,test,0.7334754453615695
1203,3,chenkov,3,5,rank,test,0.6626857464573812
1204,4,chenkov,4,5,rank,test,0.6456583900209485
1205,5,chenkov,5,5,rank,test,0.3791070908208939
1206,6,chenkov,6,5,rank,test,0.360919149818332
1207,7,chenkov,7,5,rank,test,0.4775036733663056
1208,0,chenkov,0,5,auc,test,0.8950220452282749
1209,1,chenkov,1,5,auc,test,0.8806711895382016
1210,2,chenkov,2,5,auc,test,0.9075733019006925
1211,3,chenkov,3,5,auc,test,0.8673200859291084
1212,4,chenkov,4,5,auc,test,0.8978679804673877
1213,5,chenkov,5,5,auc,test,0.8279569892473119
1214,6,chenkov,6,5,auc,test,0.8366071428571429
1215,7,chenkov,7,5,auc,test,0.8953256656885975
1216,0,deneux,0,5,corr,test,0.7908133526857354
1217,1,deneux,1,5,corr,test,0.7708976761087009
1218,2,deneux,2,5,corr,test,0.7035141099424458
1219,3,deneux,3,5,corr,test,0.7735407280826309
1220,4,deneux,4,5,corr,test,0.7575835741252298
1221,5,deneux,5,5,corr,test,0.5430683577538883
1222,6,deneux,6,5,corr,test,0.6998525119917389
1223,7,deneux,7,5,corr,test,0.7356219293388339
1224,0,deneux,0,5,corr_bits,test,1.4165223492353887
1225,1,deneux,1,5,corr_bits,test,1.3014551478257235
1226,2,deneux,2,5,corr_bits,test,0.985450750107678
1227,3,deneux,3,5,corr_bits,test,1.3160440249525884
1228,4,deneux,4,5,corr_bits,test,1.2308473453887128
1229,5,deneux,5,5,corr_bits,test,0.5041477685512841
1230,6,deneux,6,5,corr_bits,test,0.970846924963803
1231,7,deneux,7,5,corr_bits,test,1.123872860515099
1232,0,deneux,0,5,rank,test,0.5785643418049344
1233,1,deneux,1,5,rank,test,0.6288673424995889
1234,2,deneux,2,5,rank,test,0.670891094358782
1235,3,deneux,3,5,rank,test,0.6474429011784751
1236,4,deneux,4,5,rank,test,0.6070857876757185
1237,5,deneux,5,5,rank,test,0.4539471667543034
1238,6,deneux,6,5,rank,test,0.4118483448541068
1239,7,deneux,7,5,rank,test,0.484822250940333
1240,0,deneux,0,5,auc,test,0.8717252168966008
1241,1,deneux,1,5,auc,test,0.8803953346034155
1242,2,deneux,2,5,auc,test,0.8683070576101372
1243,3,deneux,3,5,auc,test,0.8588614393125671
1244,4,deneux,4,5,auc,test,0.8710280781304499
1245,5,deneux,5,5,auc,test,0.8905982905982905
1246,6,deneux,6,5,auc,test,0.8870535714285714
1247,7,deneux,7,5,auc,test,0.901570664197957
1248,0,friedrich,0,5,corr,test,0.7999649891776379
1249,1,friedrich,1,5,corr,test,0.7564206394527268
1250,2,friedrich,2,5,corr,test,0.7324788559832414
1251,3,friedrich,3,5,corr,test,0.761251357609301
1252,4,friedrich,4,5,corr,test,0.7691759379294187
1253,5,friedrich,5,5,corr,test,0.15361720758337907
1254,6,friedrich,6,5,corr,test,0.6961210458723659
1255,7,friedrich,7,5,corr,test,0.6465595429615107
1256,0,friedrich,0,5,corr_bits,test,1.4737067220863385
1257,1,friedrich,1,5,corr_bits,test,1.2248978091971472
1258,2,friedrich,2,5,corr_bits,test,1.109437427743002
1259,3,friedrich,3,5,corr_bits,test,1.2498347467956035
1260,4,friedrich,4,5,corr_bits,test,1.2920569446806365
1261,5,friedrich,5,5,corr_bits,test,0.03445320880870375
1262,6,friedrich,6,5,corr_bits,test,0.956192200530805
1263,7,friedrich,7,5,corr_bits,test,0.7810062218318109
1264,0,friedrich,0,5,rank,test,0.6019745373650848
1265,1,friedrich,1,5,rank,test,0.6477391387534738
1266,2,friedrich,2,5,rank,test,0.6973065950117681
1267,3,friedrich,3,5,rank,test,0.6403475642654596
1268,4,friedrich,4,5,rank,test,0.6438611443463709
1269,5,friedrich,5,5,rank,test,0.4836035373254975
1270,6,friedrich,6,5,rank,test,0.42616237354326353
1271,7,friedrich,7,5,rank,test,0.5104406987828715
1272,0,friedrich,0,5,auc,test,0.8883373631062437
1273,1,friedrich,1,5,auc,test,0.894076015275467
1274,2,friedrich,2,5,auc,test,0.8850228377781052
1275,3,friedrich,3,5,auc,test,0.8550866963326683
1276,4,friedrich,4,5,auc,test,0.8973055458667597
1277,5,friedrich,5,5,auc,test,0.9090157154673284
1278,6,friedrich,6,5,auc,test,0.8946428571428572
1279,7,friedrich,7,5,auc,test,0.9148922816211891
1280,0,machado,0,5,corr,test,0.6617536340350193
1281,1,machado,1,5,corr,test,0.7022344983342982
1282,2,machado,2,5,corr,test,0.6227392564843228
1283,3,machado,3,5,corr,test,0.651052958336742
1284,4,machado,4,5,corr,test,0.711841959319843
1285,5,machado,5,5,corr,test,0.10239145919093759
1286,6,machado,6,5,corr,test,0.5455534443327658
1287,7,machado,7,5,corr,test,0.49470072128572995
1288,0,machado,0,5,corr_bits,test,0.8311471516778426
1289,1,machado,1,5,corr_bits,test,0.9803216830492363
1290,2,machado,2,5,corr_bits,test,0.7079349042303443
1291,3,machado,3,5,corr_bits,test,0.7955335979131096
1292,4,machado,4,5,corr_bits,test,1.019518302658578
1293,5,machado,5,5,corr_bits,test,0.015205075652058506
1294,6,machado,6,5,corr_bits,test,0.5096939133218922
1295,7,machado,7,5,corr_bits,test,0.40493332675380755
1296,0,machado,0,5,rank,test,0.5657286469641014
1297,1,machado,1,5,rank,test,0.5795985810188831
1298,2,machado,2,5,rank,test,0.6291472000809235
1299,3,machado,3,5,rank,test,0.618957484141685
1300,4,machado,4,5,rank,test,0.6357062686106504
1301,5,machado,5,5,rank,test,0.2562946979987415
1302,6,machado,6,5,rank,test,0.3428390309972582
1303,7,machado,7,5,rank,test,0.41521956332567334
1304,0,machado,0,5,auc,test,0.8474849476129521
1305,1,machado,1,5,auc,test,0.837116281475479
1306,2,machado,2,5,auc,test,0.7659680271106528
1307,3,machado,3,5,auc,test,0.8167676845174159
1308,4,machado,4,5,auc,test,0.868401203348448
1309,5,machado,5,5,auc,test,0.7183622828784119
1310,6,machado,6,5,auc,test,0.8180803571428572
1311,7,machado,7,5,auc,test,0.8416626131709842
1312,0,mineault,0,5,corr,test,0.7657471519294389
1313,1,mineault,1,5,corr,test,0.7344565519236131
1314,2,mineault,2,5,corr,test,0.6745920288607502
1315,3,mineault,3,5,corr,test,0.7077211956115991
1316,4,mineault,4,5,corr,test,0.7635159212174065
1317,5,mineault,5,5,corr,test,0.39710074113643645
1318,6,mineault,6,5,corr,test,0.6590439418899326
1319,7,mineault,7,5,corr,test,0.6779831961820517
1320,0,mineault,0,5,corr_bits,test,1.2735827369577968
1321,1,mineault,1,5,corr_bits,test,1.1184964599402154
1322,2,mineault,2,5,corr_bits,test,0.8758688404718085
1323,3,mineault,3,5,corr_bits,test,1.0025104257383337
1324,4,mineault,4,5,corr_bits,test,1.2617304364164657
1325,5,mineault,5,5,corr_bits,test,0.24757508568174807
1326,6,mineault,6,5,corr_bits,test,0.8219901775514511
1327,7,mineault,7,5,corr_bits,test,0.8880638520832499
1328,0,mineault,0,5,rank,test,0.6232326273680467
1329,1,mineault,1,5,rank,test,0.6277398884817682
1330,2,mineault,2,5,rank,test,0.6805139738546512
1331,3,mineault,3,5,rank,test,0.5879545097685882
1332,4,mineault,4,5,rank,test,0.6870631175720529
1333,5,mineault,5,5,rank,test,0.4021444430354962
1334,6,mineault,6,5,rank,test,0.4210139918148296
1335,7,mineault,7,5,rank,test,0.5853276389604957
1336,0,mineault,0,5,auc,test,0.765301284786422
1337,1,mineault,1,5,auc,test,0.8310604036102514
1338,2,mineault,2,5,auc,test,0.8654560188595845
1339,3,mineault,3,5,auc,test,0.803935860058309
1340,4,mineault,4,5,auc,test,0.8317688350191839
1341,5,mineault,5,5,auc,test,0.7832919768403639
1342,6,mineault,6,5,auc,test,0.8861607142857143
1343,7,mineault,7,5,auc,test,0.8521127865559932
1344,0,pachitariu,0,5,corr,test,0.7926776488225045
1345,1,pachitariu,1,5,corr,test,0.7581401773613557
1346,2,pachitariu,2,5,corr,test,0.7505458322195564
1347,3,pachitariu,3,5,corr,test,0.7493967351531342
1348,4,pachitariu,4,5,corr,test,0.7621991880387383
1349,5,pachitariu,5,5,corr,test,0.11394131502388258
1350,6,pachitariu,6,5,corr,test,0.6088057969658914
1351,7,pachitariu,7,5,corr,test,0.5927646537505695
1352,0,pachitariu,0,5,corr_bits,test,1.4279363421716227
1353,1,pachitariu,1,5,corr_bits,test,1.2337068619894114
1354,2,pachitariu,2,5,corr_bits,test,1.1953484869365314
1355,3,pachitariu,3,5,corr_bits,test,1.1896653782587396
1356,4,pachitariu,4,5,corr_bits,test,1.254797447019414
1357,5,pachitariu,5,5,corr_bits,test,0.018852610912450524
1358,6,pachitariu,6,5,corr_bits,test,0.6680529180277972
1359,7,pachitariu,7,5,corr_bits,test,0.6245321978251335
1360,0,pachitariu,0,5,rank,test,0.6081678315241587
1361,1,pachitariu,1,5,rank,test,0.644890397597346
1362,2,pachitariu,2,5,rank,test,0.6971792955326617
1363,3,pachitariu,3,5,rank,test,0.6096206509424178
1364,4,pachitariu,4,5,rank,test,0.631807844429335
1365,5,pachitariu,5,5,rank,test,0.34200662859205316
1366,6,pachitariu,6,5,rank,test,0.304174407842877
1367,7,pachitariu,7,5,rank,test,0.4682341534000285
1368,0,pachitariu,0,5,auc,test,0.8847556061252547
1369,1,pachitariu,1,5,auc,test,0.8881537546442764
1370,2,pachitariu,2,5,auc,test,0.8833910416973626
1371,3,pachitariu,3,5,auc,test,0.8342757403713364
1372,4,pachitariu,4,5,auc,test,0.8782656086501569
1373,5,pachitariu,5,5,auc,test,0.7808105872622002
1374,6,pachitariu,6,5,auc,test,0.75625
1375,7,pachitariu,7,5,auc,test,0.8597072068538075
1376,0,ringach,0,5,corr,test,0.711035802022023
1377,1,ringach,1,5,corr,test,0.7409015762830345
1378,2,ringach,2,5,corr,test,0.6888661337256708
1379,3,ringach,3,5,corr,test,0.7002785582321779
1380,4,ringach,4,5,corr,test,0.7351820830019536
1381,5,ringach,5,5,corr,test,0.0988793704435924
1382,6,ringach,6,5,corr,test,0.5370563670594565
1383,7,ringach,7,5,corr,test,0.49402631387699736
1384,0,ringach,0,5,corr_bits,test,1.0161673904442763
1385,1,ringach,1,5,corr_bits,test,1.1485932152992595
1386,2,ringach,2,5,corr_bits,test,0.9283376782122418
1387,3,ringach,3,5,corr_bits,test,0.9725346745953953
1388,4,ringach,4,5,corr_bits,test,1.1218402985255131
1389,5,ringach,5,5,corr_bits,test,0.014174824844195367
1390,6,ringach,6,5,corr_bits,test,0.4909214776418423
1391,7,ringach,7,5,corr_bits,test,0.4036601792681816
1392,0,ringach,0,5,rank,test,0.564537353215749
1393,1,ringach,1,5,rank,test,0.594627957924667
1394,2,ringach,2,5,rank,test,0.6338165882474339
1395,3,ringach,3,5,rank,test,0.5945961460381209
1396,4,ringach,4,5,rank,test,0.5824554134172371
1397,5,ringach,5,5,rank,test,0.2440346713169687
1398,6,ringach,6,5,rank,test,0.3496477453910139
1399,7,ringach,7,5,rank,test,0.4535277120124973
1400,0,ringach,0,5,auc,test,0.8637818233537192
1401,1,ringach,1,5,auc,test,0.8588657189900262
1402,2,ringach,2,5,auc,test,0.8469353175187859
1403,3,ringach,3,5,auc,test,0.824271137026239
1404,4,ringach,4,5,auc,test,0.8546891349843042
1405,5,ringach,5,5,auc,test,0.7080231596360629
1406,6,ringach,6,5,auc,test,0.8227678571428572
1407,7,ringach,7,5,auc,test,0.8752098664700068
1408,0,rupprecht,0,5,corr,test,0.7981533499680473
1409,1,rupprecht,1,5,corr,test,0.7784667923568773
1410,2,rupprecht,2,5,corr,test,0.7159902739824205
1411,3,rupprecht,3,5,corr,test,0.7939643446758256
1412,4,rupprecht,4,5,corr,test,0.8017551642971
1413,5,rupprecht,5,5,corr,test,0.29312182805968484
1414,6,rupprecht,6,5,corr,test,0.7916749197985067
1415,7,rupprecht,7,5,corr,test,0.6080248568114375
1416,0,rupprecht,0,5,corr_bits,test,1.4621523898018964
1417,1,rupprecht,1,5,corr_bits,test,1.3437710845538933
1418,2,rupprecht,2,5,corr_bits,test,1.0369463828427152
1419,3,rupprecht,3,5,corr_bits,test,1.4358828547660982
1420,4,rupprecht,4,5,corr_bits,test,1.4852418303240058
1421,5,rupprecht,5,5,corr_bits,test,0.12960830077818725
1422,6,rupprecht,6,5,corr_bits,test,1.421782659782413
1423,7,rupprecht,7,5,corr_bits,test,0.6658762172403663
1424,0,rupprecht,0,5,rank,test,0.6184827841022972
1425,1,rupprecht,1,5,rank,test,0.6309629021827794
1426,2,rupprecht,2,5,rank,test,0.6805995919268945
1427,3,rupprecht,3,5,rank,test,0.6550798306058778
1428,4,rupprecht,4,5,rank,test,0.6252979691631745
1429,5,rupprecht,5,5,rank,test,0.396385900163318
1430,6,rupprecht,6,5,rank,test,0.375036028384643
1431,7,rupprecht,7,5,rank,test,0.4994975779808057
1432,0,rupprecht,0,5,auc,test,0.9013179727871805
1433,1,rupprecht,1,5,auc,test,0.8823651112471229
1434,2,rupprecht,2,5,auc,test,0.8756851333431559
1435,3,rupprecht,3,5,auc,test,0.862398342795765
1436,4,rupprecht,4,5,auc,test,0.8834190791768399
1437,5,rupprecht,5,5,auc,test,0.8436724565756824
1438,6,rupprecht,6,5,auc,test,0.8504464285714286
1439,7,rupprecht,7,5,auc,test,0.9142489526290188
1440,0,speiser,0,5,corr,test,0.8167906874740704
1441,1,speiser,1,5,corr,test,0.7686261947253898
1442,2,speiser,2,5,corr,test,0.698980282582328
1443,3,speiser,3,5,corr,test,0.6886757513467837
1444,4,speiser,4,5,corr,test,0.7901656823290072
1445,5,speiser,5,5,corr,test,0.35790943052935287
1446,6,speiser,6,5,corr,test,0.5986397808916016
1447,7,speiser,7,5,corr,test,0.7468728774910577
1448,0,speiser,0,5,corr_bits,test,1.5870430412326655
1449,1,speiser,1,5,corr_bits,test,1.2890733926441464
1450,2,speiser,2,5,corr_bits,test,0.9674009957758137
1451,3,speiser,3,5,corr_bits,test,0.9276178062944319
1452,4,speiser,4,5,corr_bits,test,1.412584332826751
1453,5,speiser,5,5,corr_bits,test,0.19776402690487616
1454,6,speiser,6,5,corr_bits,test,0.6401855689599667
1455,7,speiser,7,5,corr_bits,test,1.1772913697032157
1456,0,speiser,0,5,rank,test,0.6241002153906597
1457,1,speiser,1,5,rank,test,0.6286234233526381
1458,2,speiser,2,5,rank,test,0.7364022017803495
1459,3,speiser,3,5,rank,test,0.6426143890631281
1460,4,speiser,4,5,rank,test,0.6580051864232086
1461,5,speiser,5,5,rank,test,0.41787186396891574
1462,6,speiser,6,5,rank,test,0.39500609189027697
1463,7,speiser,7,5,rank,test,0.49091733620464634
1464,0,speiser,0,5,auc,test,0.9043806001991183
1465,1,speiser,1,5,auc,test,0.881735817177142
1466,2,speiser,2,5,auc,test,0.9142330926771771
1467,3,speiser,3,5,auc,test,0.8600468006751573
1468,4,speiser,4,5,auc,test,0.9073290896407396
1469,5,speiser,5,5,auc,test,0.8635235732009925
1470,6,speiser,6,5,auc,test,0.8709821428571429
1471,7,speiser,7,5,auc,test,0.9065290047229763
1472,0,bolte,0,5,corr,test,0.737377671227089
1473,1,bolte,1,5,corr,test,0.7168171999655946
1474,2,bolte,2,5,corr,test,0.6250737027753013
1475,3,bolte,3,5,corr,test,0.6770855319139031
1476,4,bolte,4,5,corr,test,0.6355675224428673
1477,5,bolte,5,5,corr,test,0.4809340322080482
1478,6,bolte,6,5,corr,test,0.6225724403882326
1479,7,bolte,7,5,corr,test,0.6744817821257795
1480,0,bolte,0,5,corr_bits,test,1.1320271108445756
1481,1,bolte,1,5,corr_bits,test,1.0404580183140424
1482,2,bolte,2,5,corr_bits,test,0.7148159245992545
1483,3,bolte,3,5,corr_bits,test,0.8848197442675115
1484,4,bolte,4,5,corr_bits,test,0.7464852390856364
1485,5,bolte,5,5,corr_bits,test,0.37950281576730494
1486,6,bolte,6,5,corr_bits,test,0.7074454337260995
1487,7,bolte,7,5,corr_bits,test,0.8754751276855782
1488,0,bolte,0,5,rank,test,0.55711851047151
1489,1,bolte,1,5,rank,test,0.5577957815445932
1490,2,bolte,2,5,rank,test,0.5968535647344361
1491,3,bolte,3,5,rank,test,0.5578787631810286
1492,4,bolte,4,5,rank,test,0.47952342158817335
1493,5,bolte,5,5,rank,test,0.4118583587219783
1494,6,bolte,6,5,rank,test,0.3467980785476795
1495,7,bolte,7,5,rank,test,0.45909265010216377
1496,0,bolte,0,5,auc,test,0.8587398663063576
1497,1,bolte,1,5,auc,test,0.8332262958716585
1498,2,bolte,2,5,auc,test,0.8262395019890969
1499,3,bolte,3,5,auc,test,0.8043674236611937
1500,4,bolte,4,5,auc,test,0.786861266131845
1501,5,bolte,5,5,auc,test,0.858147229114971
1502,6,bolte,6,5,auc,test,0.8227678571428572
1503,7,bolte,7,5,auc,test,0.8798073151213697
1504,0,oopsi,0,5,corr,test,0.5155887722305689
1505,1,oopsi,1,5,corr,test,0.5967307357716225
1506,2,oopsi,2,5,corr,test,0.6256228884933929
1507,3,oopsi,3,5,corr,test,0.5730114489633296
1508,4,oopsi,4,5,corr,test,0.6118016823355918
1509,5,oopsi,5,5,corr,test,0.12056010532366124
1510,6,oopsi,6,5,corr,test,0.5139659375366583
1511,7,oopsi,7,5,corr,test,0.2397149113270919
1512,0,oopsi,0,5,corr_bits,test,0.4458174331857977
1513,1,oopsi,1,5,corr_bits,test,0.635063597322179
1514,2,oopsi,2,5,corr_bits,test,0.7164432398208794
1515,3,oopsi,3,5,corr_bits,test,0.5742015366444689
1516,4,oopsi,4,5,corr_bits,test,0.6764599848631347
1517,5,oopsi,5,5,corr_bits,test,0.02112307969176478
1518,6,oopsi,6,5,corr_bits,test,0.4425379231566471
1519,7,oopsi,7,5,corr_bits,test,0.08537920669935031
1520,0,oopsi,0,5,rank,test,0.4187920669919278
1521,1,oopsi,1,5,rank,test,0.49101311346988913
1522,2,oopsi,2,5,rank,test,0.6264545293325148
1523,3,oopsi,3,5,rank,test,0.4573682458145531
1524,4,oopsi,4,5,rank,test,0.5481929519885002
1525,5,oopsi,5,5,rank,test,0.4576863244248984
1526,6,oopsi,6,5,rank,test,0.39363375069092243
1527,7,oopsi,7,5,rank,test,0.36836075498034065
1528,0,oopsi,0,5,auc,test,0.7658417484473522
1529,1,oopsi,1,5,auc,test,0.7950979716041827
1530,2,oopsi,2,5,auc,test,0.8480698393988506
1531,3,oopsi,3,5,auc,test,0.7503452508823079
1532,4,oopsi,4,5,auc,test,0.8366890477851412
1533,5,oopsi,5,5,auc,test,0.8635235732009925
1534,6,oopsi,6,5,auc,test,0.8660714285714286
1535,7,oopsi,7,5,auc,test,0.7919458348370494
1536,0,stm,0,1,corr,train,0.7328876814644094
1537,1,stm,1,1,corr,train,0.6437201657289978
1538,2,stm,2,1,corr,train,0.664909868301767
1539,3,stm,3,1,corr,train,0.6717863336545016
1540,4,stm,4,1,corr,train,0.7428589496632821
1541,5,stm,5,1,corr,train,0.7181868206226145
1542,6,stm,6,1,corr,train,0.6705123777401694
1543,7,stm,7,1,corr,train,0.7737501651717288
1544,8,stm,8,1,corr,train,0.6089903894774952
1545,9,stm,9,1,corr,train,0.549352776778578
1546,10,stm,10,1,corr,train,0.5417598964160165
1547,0,stm,0,1,corr_bits,train,1.1113034359154
1548,1,stm,1,1,corr_bits,train,0.7719525577511276
1549,2,stm,2,1,corr_bits,train,0.8419348170939933
1550,3,stm,3,1,corr_bits,train,0.8659023106623411
1551,4,stm,4,1,corr_bits,train,1.1579123363416477
1552,5,stm,5,1,corr_bits,train,1.046302101003785
1553,6,stm,6,1,corr_bits,train,0.8614131534000118
1554,7,stm,7,1,corr_bits,train,1.3172085372884443
1555,8,stm,8,1,corr_bits,train,0.6685683184474406
1556,9,stm,9,1,corr_bits,train,0.5182639206130331
1557,10,stm,10,1,corr_bits,train,0.5012462641816516
1558,0,stm,0,1,rank,train,0.5688348903831661
1559,1,stm,1,1,rank,train,0.39364471310778865
1560,2,stm,2,1,rank,train,0.32704496856431875
1561,3,stm,3,1,rank,train,0.47080870339264175
1562,4,stm,4,1,rank,train,0.4667290788831808
1563,5,stm,5,1,rank,train,0.6228866673810595
1564,6,stm,6,1,rank,train,0.603518396973449
1565,7,stm,7,1,rank,train,0.47531903104881057
1566,8,stm,8,1,rank,train,0.31792863094398693
1567,9,stm,9,1,rank,train,0.37703073520560965
1568,10,stm,10,1,rank,train,0.27584650987621273
1569,0,stm,0,1,auc,train,0.864110208931422
1570,1,stm,1,1,auc,train,0.8659722332240195
1571,2,stm,2,1,auc,train,0.8250364763156754
1572,3,stm,3,1,auc,train,0.8858084700009561
1573,4,stm,4,1,auc,train,0.891256765480766
1574,5,stm,5,1,auc,train,0.8955973458739823
1575,6,stm,6,1,auc,train,0.902735572794444
1576,7,stm,7,1,auc,train,0.9362751363974833
1577,8,stm,8,1,auc,train,0.8612944331089691
1578,9,stm,9,1,auc,train,0.8450983724667934
1579,10,stm,10,1,auc,train,0.9068526277674323
1580,0,chenkov,0,1,corr,train,0.7561439689703813
1581,1,chenkov,1,1,corr,train,0.6731024576504054
1582,2,chenkov,2,1,corr,train,0.698027915129868
1583,3,chenkov,3,1,corr,train,0.7197959974583686
1584,4,chenkov,4,1,corr,train,0.7887534974600444
1585,5,chenkov,5,1,corr,train,0.7473033234885709
1586,6,chenkov,6,1,corr,train,0.7038244722693036
1587,7,chenkov,7,1,corr,train,0.8251249473665325
1588,8,chenkov,8,1,corr,train,0.6902026237759062
1589,9,chenkov,9,1,corr,train,0.584837943417765
1590,10,chenkov,10,1,corr,train,0.6094677725829469
1591,0,chenkov,0,1,corr_bits,train,1.2234873193461369
1592,1,chenkov,1,1,corr_bits,train,0.8705637680610987
1593,2,chenkov,2,1,corr_bits,train,0.9636527292587528
1594,3,chenkov,3,1,corr_bits,train,1.053213088656014
1595,4,chenkov,4,1,corr_bits,train,1.4040460511998194
1596,5,chenkov,5,1,corr_bits,train,1.1793913299852141
1597,6,chenkov,6,1,corr_bits,train,0.9866989387451472
1598,7,chenkov,7,1,corr_bits,train,1.6476083695457022
1599,8,chenkov,8,1,corr_bits,train,0.9334069602597342
1600,9,chenkov,9,1,corr_bits,train,0.6039181731182425
1601,10,chenkov,10,1,corr_bits,train,0.6699027987492431
1602,0,chenkov,0,1,rank,train,0.5543705840511478
1603,1,chenkov,1,1,rank,train,0.39314483735144734
1604,2,chenkov,2,1,rank,train,0.3215647225195733
1605,3,chenkov,3,1,rank,train,0.4671268430647452
1606,4,chenkov,4,1,rank,train,0.4679662626106884
